sess_num;sess_date;sess_time;seq_type;sess_type;seq_train;sequence;cumulative_trial;trial;keystroke;key_from;key_to;RT
4;2018-03-01;10:54:51.369000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;2;2;3;2;1;247.722
4;2018-03-01;10:54:51.369000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;2;2;4;1;1 4;232.378
4;2018-03-01;10:54:51.369000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;3;3;0;0;2;642.337
4;2018-03-01;10:54:51.369000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;3;3;1;2;1 4;219.553
4;2018-03-01;10:54:51.369000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;3;3;2;1 4;2;244.432
4;2018-03-01;10:54:51.369000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;3;3;3;2;1;217.595
4;2018-03-01;10:54:51.369000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;3;3;4;1;1 4;196.296
4;2018-03-01;10:54:51.369000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;4;4;0;0;2;578.033
4;2018-03-01;10:54:51.369000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;4;4;1;2;1 4;219.147
4;2018-03-01;10:54:51.369000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;4;4;2;1 4;2;287.794
4;2018-03-01;10:54:51.369000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;4;4;3;2;1;223.661
4;2018-03-01;10:54:51.369000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;4;4;4;1;1 4;209.405
4;2018-03-01;10:54:51.369000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;5;5;0;0;2;484.428
4;2018-03-01;10:54:51.369000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;5;5;1;2;1 4;229.889
4;2018-03-01;10:54:51.369000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;5;5;2;1 4;2;257.935
4;2018-03-01;10:54:51.369000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;5;5;3;2;1;210.527
4;2018-03-01;10:54:51.369000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;5;5;4;1;1 4;241.188
4;2018-03-01;10:54:51.369000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;1;1;0;0;2;1373.893
4;2018-03-01;10:54:51.369000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;1;1;1;2;4;268.294
4;2018-03-01;10:54:51.369000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;1;1;2;4;4;166.914
4;2018-03-01;10:54:51.369000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;1;1;3;4;2 3;227.472
4;2018-03-01;10:54:51.369000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;1;1;4;2 3;1 4;208.374
4;2018-03-01;10:54:51.369000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;2;2;0;0;2;824.284
4;2018-03-01;10:54:51.369000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;2;2;1;2;4;213.555
4;2018-03-01;10:54:51.369000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;2;2;2;4;4;162.432
4;2018-03-01;10:54:51.369000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;2;2;3;4;2 3;192.184
4;2018-03-01;10:54:51.369000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;2;2;4;2 3;1 4;209.099
4;2018-03-01;10:54:51.369000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;3;3;0;0;2;418.016
4;2018-03-01;10:54:51.369000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;3;3;1;2;4;212.053
4;2018-03-01;10:54:51.369000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;3;3;2;4;4;142.635
4;2018-03-01;10:54:51.369000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;3;3;3;4;2 3;211.959
4;2018-03-01;10:54:51.369000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;3;3;4;2 3;1 4;234.512
4;2018-03-01;10:54:51.369000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;4;4;0;0;2;447.753
4;2018-03-01;10:54:51.369000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;4;4;1;2;4;207.561
4;2018-03-01;10:54:51.369000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;4;4;2;4;4;152.264
4;2018-03-01;10:54:51.369000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;4;4;3;4;2 3;190.881
4;2018-03-01;10:54:51.369000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;4;4;4;2 3;1 4;212.395
4;2018-03-01;10:54:51.369000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;5;5;0;0;2;423.768
4;2018-03-01;10:54:51.369000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;5;5;1;2;4;208.786
4;2018-03-01;10:54:51.369000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;5;5;2;4;4;141.092
4;2018-03-01;10:54:51.369000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;5;5;3;4;2 3;207.944
4;2018-03-01;10:54:51.369000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;5;5;4;2 3;1 4;209.525
5;2018-03-01;19:27:18.746000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;1;1;0;0;1 2;870.975
5;2018-03-01;19:27:18.746000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;1;1;1;1 2;2;458.525
5;2018-03-01;19:27:18.746000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;1;1;2;2;2;790.579
5;2018-03-01;19:27:18.746000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;1;1;3;2;4;737.830
5;2018-03-01;19:27:18.746000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;1;1;4;4;2 3;397.473
5;2018-03-01;19:27:18.746000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;2;2;0;0;1 2;719.935
5;2018-03-01;19:27:18.746000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;2;2;1;1 2;2;438.432
5;2018-03-01;19:27:18.746000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;2;2;2;2;2;302.474
5;2018-03-01;19:27:18.746000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;2;2;3;2;4;287.896
5;2018-03-01;19:27:18.746000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;2;2;4;4;2 3;245.408
5;2018-03-01;19:27:18.746000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;3;3;0;0;1 2;631.661
5;2018-03-01;19:27:18.746000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;3;3;1;1 2;2;286.632
5;2018-03-01;19:27:18.746000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;3;3;2;2;2;156.509
5;2018-03-01;19:27:18.746000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;3;3;3;2;4;216.022
5;2018-03-01;19:27:18.746000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;3;3;4;4;2 3;183.458
5;2018-03-01;19:27:18.746000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;4;4;0;0;1 2 3;669.954
5;2018-03-01;19:27:18.746000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;4;4;1;1 2 3;2;262.231
5;2018-03-01;19:27:18.746000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;4;4;2;2;2;171.129
5;2018-03-01;19:27:18.746000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;4;4;3;2;4;188.016
5;2018-03-01;19:27:18.746000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;4;4;4;4;2 3;162.902
5;2018-03-01;19:27:18.746000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;5;4;0;0;1 2;496.795
5;2018-03-01;19:27:18.746000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;5;4;1;1 2;2;254.943
5;2018-03-01;19:27:18.746000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;5;4;2;2;2;150.775
5;2018-03-01;19:27:18.746000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;5;4;3;2;4;208.476
5;2018-03-01;19:27:18.746000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;5;4;4;4;2 3;199.330
5;2018-03-01;19:27:18.746000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;6;5;0;0;1 2;971.792
5;2018-03-01;19:27:18.746000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;6;5;1;1 2;2;230.488
5;2018-03-01;19:27:18.746000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;6;5;2;2;2;158.260
5;2018-03-01;19:27:18.746000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;6;5;3;2;4;205.476
5;2018-03-01;19:27:18.746000;type1;training;train;1 2 - 2 - 2 - 4 - 2 3;6;5;4;4;2 3;165.426
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;1;1;0;0;2;1616.793
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;1;1;1;2;1 4;312.927
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;1;1;2;1 4;2;339.498
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;1;1;3;2;1;390.488
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;1;1;4;1;1 4;273.278
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;2;2;0;0;2;776.147
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;2;2;1;2;1 4;228.468
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;2;2;2;1 4;2;263.440
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;2;2;3;2;2;217.830
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;2;2;4;2;2;937.713
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;3;2;0;0;2;1255.390
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;3;2;1;2;1 4;276.240
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;3;2;2;1 4;2;289.121
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;3;2;3;2;1;247.029
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;3;2;4;1;1;210.731
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;4;2;0;0;2;802.131
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;4;2;1;2;1 4;237.441
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;4;2;2;1 4;2;248.104
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;4;2;3;2;1;207.357
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;4;2;4;1;1 4;199.983
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;5;3;0;0;2;767.610
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;5;3;1;2;1 4;216.551
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;5;3;2;1 4;2;300.212
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;5;3;3;2;1;209.839
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;5;3;4;1;1 4;187.601
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;6;4;0;0;2;584.016
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;6;4;1;2;1 4;195.062
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;6;4;2;1 4;2;233.513
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;6;4;3;2;1;185.448
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;6;4;4;1;1 4;182.201
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;7;5;0;0;2;1263.424
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;7;5;1;2;1 4;205.565
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;7;5;2;1 4;1 2;249.196
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;7;5;3;1 2;1;901.418
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;7;5;4;1;1 4;185.880
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;8;5;0;0;2;612.933
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;8;5;1;2;1 4;222.511
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;8;5;2;1 4;2;241.425
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;8;5;3;2;1;191.902
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;8;5;4;1;4;179.542
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;9;5;0;0;2;549.291
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;9;5;1;2;1 4;227.866
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;9;5;2;1 4;2;248.593
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;9;5;3;2;1;248.700
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 1 4 - 2 - 1 - 1 4;9;5;4;1;1 4;262.430
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;1;1;0;0;2;1262.402
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;1;1;1;2;4;294.394
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;1;1;2;4;4;185.663
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;1;1;3;4;2 3;269.737
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;1;1;4;2 3;1 4;243.437
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;2;2;0;0;2;551.802
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;2;2;1;2;4;204.439
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;2;2;2;4;4;153.245
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;2;2;3;4;3;193.637
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;2;2;4;3;1 2 4;254.485
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;3;2;0;0;2;629.591
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;3;2;1;2;4;224.000
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;3;2;2;4;4;152.091
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;3;2;3;4;2 3;209.388
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;3;2;4;2 3;1 4;242.019
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;4;3;0;0;2;1031.452
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;4;3;1;2;4;212.412
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;4;3;2;4;4;147.479
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;4;3;3;4;2 3;215.722
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;4;3;4;2 3;1 4;172.301
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;5;4;0;0;2;695.964
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;5;4;1;2;4;222.470
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;5;4;2;4;4;135.495
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;5;4;3;4;2 3;216.004
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;5;4;4;2 3;1 4;214.969
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;6;5;0;0;2;503.244
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;6;5;1;2;4;215.739
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;6;5;2;4;4;125.780
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;6;5;3;4;2 3;209.124
5;2018-03-01;19:27:18.746000;type1;training;train;2 - 4 - 4 - 2 3 - 1 4;6;5;4;2 3;1 4;192.997
5;2018-03-01;19:27:18.746000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;1;1;0;0;3 4;2406.158
5;2018-03-01;19:27:18.746000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;1;1;1;3 4;1 3;841.847
5;2018-03-01;19:27:18.746000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;1;1;2;1 3;4;352.879
5;2018-03-01;19:27:18.746000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;1;1;3;4;3;44.286
5;2018-03-01;19:27:18.746000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;1;1;4;3;2;276.013
5;2018-03-01;19:27:18.746000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;2;1;0;0;3 4;688.678
5;2018-03-01;19:27:18.746000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;2;1;1;3 4;1 3;568.053
5;2018-03-01;19:27:18.746000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;2;1;2;1 3;3 4;460.897
5;2018-03-01;19:27:18.746000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;2;1;3;3 4;2;275.326
5;2018-03-01;19:27:18.746000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;2;1;4;2;2;185.109
5;2018-03-01;19:27:18.746000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;3;2;0;0;3 4;501.194
5;2018-03-01;19:27:18.746000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;3;2;1;3 4;1 3;229.547
5;2018-03-01;19:27:18.746000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;3;2;2;1 3;3 4;255.406
5;2018-03-01;19:27:18.746000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;3;2;3;3 4;2;216.019
5;2018-03-01;19:27:18.746000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;3;2;4;2;2;202.958
5;2018-03-01;19:27:18.746000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;4;3;0;0;3 4;521.319
5;2018-03-01;19:27:18.746000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;4;3;1;3 4;1 3;227.125
5;2018-03-01;19:27:18.746000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;4;3;2;1 3;3 4;251.103
5;2018-03-01;19:27:18.746000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;4;3;3;3 4;2;346.649
5;2018-03-01;19:27:18.746000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;4;3;4;2;2;180.259
5;2018-03-01;19:27:18.746000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;5;4;0;0;3 4;559.364
5;2018-03-01;19:27:18.746000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;5;4;1;3 4;1 3;213.983
5;2018-03-01;19:27:18.746000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;5;4;2;1 3;3 4;229.603
5;2018-03-01;19:27:18.746000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;5;4;3;3 4;2;207.452
5;2018-03-01;19:27:18.746000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;5;4;4;2;2;158.151
5;2018-03-01;19:27:18.746000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;6;5;0;0;3 4;671.875
5;2018-03-01;19:27:18.746000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;6;5;1;3 4;1 3;214.679
5;2018-03-01;19:27:18.746000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;6;5;2;1 3;3 4;282.604
5;2018-03-01;19:27:18.746000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;6;5;3;3 4;2;286.474
5;2018-03-01;19:27:18.746000;type1;training;train;3 4 - 1 3 - 3 4 - 2 - 2;6;5;4;2;2;172.160
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 3 - 3 4 - 4 - 2 3;1;1;0;0;2;1889.830
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 3 - 3 4 - 4 - 2 3;1;1;1;2;1;9.836
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 3 - 3 4 - 4 - 2 3;1;1;2;1;3;467.353
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 3 - 3 4 - 4 - 2 3;1;1;3;3;3;1237.309
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 3 - 3 4 - 4 - 2 3;1;1;4;3;4;25.158
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 3 - 3 4 - 4 - 2 3;2;1;0;0;1;905.365
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 3 - 3 4 - 4 - 2 3;2;1;1;1;2;17.417
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 3 - 3 4 - 4 - 2 3;2;1;2;2;1 3;721.323
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 3 - 3 4 - 4 - 2 3;2;1;3;1 3;3 4;838.595
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 3 - 3 4 - 4 - 2 3;2;1;4;3 4;4;672.905
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 3 - 3 4 - 4 - 2 3;3;1;0;0;1 2;910.290
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 3 - 3 4 - 4 - 2 3;3;1;1;1 2;1 3;517.293
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 3 - 3 4 - 4 - 2 3;3;1;2;1 3;3 4;433.876
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 3 - 3 4 - 4 - 2 3;3;1;3;3 4;4;451.287
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 3 - 3 4 - 4 - 2 3;3;1;4;4;2 3;707.555
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 3 - 3 4 - 4 - 2 3;4;2;0;0;1 2;1138.718
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 3 - 3 4 - 4 - 2 3;4;2;1;1 2;1 3;1323.588
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 3 - 3 4 - 4 - 2 3;4;2;2;1 3;3 4;476.202
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 3 - 3 4 - 4 - 2 3;4;2;3;3 4;4;475.550
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 3 - 3 4 - 4 - 2 3;4;2;4;4;2 3;312.628
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 3 - 3 4 - 4 - 2 3;5;3;0;0;1;1732.202
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 3 - 3 4 - 4 - 2 3;5;3;1;1;3 4;1376.365
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 3 - 3 4 - 4 - 2 3;5;3;2;3 4;4;442.152
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 3 - 3 4 - 4 - 2 3;5;3;3;4;3;360.936
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 3 - 3 4 - 4 - 2 3;5;3;4;3;2;18.993
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 3 - 3 4 - 4 - 2 3;6;3;0;0;1 2;1435.009
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 3 - 3 4 - 4 - 2 3;6;3;1;1 2;1 3;1139.797
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 3 - 3 4 - 4 - 2 3;6;3;2;1 3;3 4;551.114
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 3 - 3 4 - 4 - 2 3;6;3;3;3 4;4;390.820
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 3 - 3 4 - 4 - 2 3;6;3;4;4;2 3;303.567
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 3 - 3 4 - 4 - 2 3;7;4;0;0;1 2;967.596
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 3 - 3 4 - 4 - 2 3;7;4;1;1 2;1 3;832.283
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 3 - 3 4 - 4 - 2 3;7;4;2;1 3;3 4;738.904
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 3 - 3 4 - 4 - 2 3;7;4;3;3 4;4;476.491
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 3 - 3 4 - 4 - 2 3;7;4;4;4;2 3;406.324
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 3 - 3 4 - 4 - 2 3;8;5;0;0;1 2;1145.919
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 3 - 3 4 - 4 - 2 3;8;5;1;1 2;1 3;1003.288
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 3 - 3 4 - 4 - 2 3;8;5;2;1 3;3 4;631.059
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 3 - 3 4 - 4 - 2 3;8;5;3;3 4;4;395.601
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 3 - 3 4 - 4 - 2 3;8;5;4;4;2 3;350.247
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 2 4 - 1 4 - 4;1;1;0;0;3;2287.023
